"Connected","Activation lock","Full OS","Model","Serial","Battery","Carrier network","IMEI","Name","Tags","ICCID","Supervised?","Managed?","Missing apps"
"2021-06-11T05:03:25.000Z","Disabled","9.3.5","iPad 2","DKVMH0ZFDKPH","86%","-","-","DKVMH0ZFDKPH","","-","Yes","Yes","0"
"2021-07-14T12:31:38.000Z","Disabled","9.3.5","iPad 2","DKVMH0ZGDKPH","0%","-","-","DKVMH0ZGDKPH","","-","Yes","Yes","0"
"2020-05-14T07:28:04.000Z","Disabled","9.3.5","iPad 2","DKVMH0ZKDKPH","20%","-","-","DKVMH0ZKDKPH","","-","Yes","Yes","2"
"2020-05-14T06:58:20.000Z","Disabled","9.3.5","iPad 2","DKVMH0ZMDKPH","11%","-","-","DKVMH0ZMDKPH","","-","Yes","Yes","2"
"2020-05-14T05:41:40.000Z","Disabled","9.3.5","iPad 2","DKVMH10NDKPH","1%","-","-","DKVMH10NDKPH","","-","Yes","Yes","2"
"2020-05-14T05:27:49.000Z","Disabled","9.3.5","iPad 2","DKVMH110DKPH","98%","-","-","DKVMH110DKPH","","-","Yes","Yes","2"
"2021-08-01T06:07:27.000Z","Disabled","9.3.5","iPad 2","DKVMH11RDKPH","100%","-","-","DKVMH11RDKPH","recently-added","-","Yes","Yes","0"
"2021-08-01T05:02:33.000Z","Disabled","9.3.5","iPad 2","DKVMH11SDKPH","1%","-","-","DKVMH11SDKPH","","-","Yes","Yes","1"
"2021-06-11T05:05:15.000Z","Disabled","9.3.5","iPad 2","DKVMH12GDKPH","81%","-","-","DKVMH12GDKPH","","-","Yes","Yes","0"
"2021-08-01T07:35:54.000Z","Disabled","9.3.5","iPad 2","DKVMH12JDKPH","100%","-","-","DKVMH12JDKPH","recently-added","-","Yes","Yes","0"
"2020-05-14T05:31:46.000Z","Disabled","9.3.5","iPad 2","DKVMH13BDKPH","43%","-","-","DKVMH13BDKPH","","-","Yes","Yes","2"
"2020-10-17T06:42:09.000Z","Disabled","9.3.5","iPad 2","DKVMH13RDKPH","100%","-","-","DKVMH13RDKPH","","-","Yes","Yes","2"
"2021-07-29T05:05:57.000Z","Disabled","9.3.5","iPad 2","DKVMH13XDKPH","1%","-","-","DKVMH13XDKPH","recently-added","-","Yes","Yes","2"
"2021-06-19T23:36:04.000Z","Disabled","9.3.5","iPad 2","DKVMH14GDKPH","100%","-","-","DKVMH14GDKPH","","-","Yes","Yes","0"
"2021-07-19T20:08:48.000Z","Disabled","9.3.5","iPad 2","DKVMH14RDKPH","2%","-","-","DKVMH14RDKPH","","-","Yes","Yes","0"
"2021-06-20T05:31:35.000Z","Disabled","9.3.5","iPad 2","DKVMH14UDKPH","20%","-","-","DKVMH14UDKPH","","-","Yes","Yes","1"
"2021-05-31T00:03:30.000Z","Disabled","9.3.5","iPad 2","DKVMH14XDKPH","67%","-","-","DKVMH14XDKPH","","-","Yes","Yes","0"
"2020-05-14T06:42:15.000Z","Disabled","9.3.5","iPad 2","DKVMJ18MDFHW","98%","-","-","DKVMJ18MDFHW","","-","Yes","Yes","2"
"2021-06-11T05:05:28.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWKL009DFJ1","31%","-","013099007154401","DKWKL009DFJ1","","-","Yes","Yes","0"
"2020-01-10T18:54:11.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWKL00GDFJ1","5%","voda AU","013096005897353","DKWKL00GDFJ1","","89610300001120095356","Yes","Yes","3"
"2021-05-26T01:39:18.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWKL00MDFJ1","20%","-","013096000161995","DKWKL00MDFJ1","","-","Yes","Yes","2"
"2021-08-01T07:33:30.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWL806KDKNV","100%","OPTUS","013095007572915","DKWL806KDKNV","recently-added","8961025513029422977","Yes","Yes","0"
"2021-07-09T01:26:25.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWLD01JDKNV","31%","OPTUS","013098003091500","DKWLD01JDKNV","recently-added","8961025715442970017","Yes","Yes","0"
"2021-05-31T02:19:51.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWLD04GDKNV","68%","OPTUS","013100004597731","DKWLD04GDKNV","","8961025715442970306","Yes","Yes","0"
"2020-05-13T09:07:50.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWLD059DKNV","1%","OPTUS","013095001876494","DKWLD059DKNV","","8961025215527207203","Yes","Yes","2"
"2021-05-22T22:33:50.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DKWLD05ADKNV","91%","-","013094005944184","DKWLD05ADKNV","","-","Yes","Yes","0"
"2020-03-18T00:05:59.000Z","Disabled","9.3.5","iPad 2","DKWMK13FDFHW","46%","-","-","DKWMK13FDFHW","","-","Yes","Yes","3"
"2021-07-11T16:42:22.000Z","Disabled","9.3.5","iPad 2","DKWMP0J3DFHW","2%","-","-","DKWMP0J3DFHW","","-","Yes","Yes","0"
"2021-05-30T23:57:41.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXFLVTSDFJ3","54%","-","012669001192382","DLXFLVTSDFJ3","","-","Yes","Yes","0"
"2021-06-29T02:11:44.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXFLX51DFJ3","64%","-","012669003914122","DLXFLX51DFJ3","recently-added","-","Yes","Yes","0"
"2021-07-23T02:12:37.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXFNEFBDFJ2","2%","-","012670006610816","DLXFNEFBDFJ2","","-","Yes","Yes","0"
"2020-05-14T07:24:33.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXFVNW0DKNW","7%","-","012667008953905","DLXFVNW0DKNW","","-","Yes","Yes","2"
"2021-07-12T02:01:39.000Z","Disabled","9.3.5","iPad 2","DLXFXG1ADFHY","0%","-","-","DLXFXG1ADFHY","","-","Yes","Yes","0"
"2021-06-30T01:51:48.000Z","Disabled","9.3.5","iPad 2","DLXFXLZADFHY","0%","-","-","DLXFXLZADFHY","","-","Yes","Yes","1"
"2021-05-22T22:39:37.000Z","Disabled","9.3.5","iPad 2","DLXG304SDKPH","91%","-","-","DLXG304SDKPH","","-","Yes","Yes","0"
"2019-12-04T18:58:37.000Z","Disabled","9.3.5","iPad 2","DLXG372LDKPH","15%","-","-","DLXG372LDKPH","","-","Yes","Yes","3"
"2021-06-20T05:24:08.000Z","Disabled","9.3.5","iPad 2","DLXG37YPDKPH","18%","-","-","DLXG37YPDKPH","","-","Yes","Yes","0"
"2021-07-01T08:09:13.000Z","Disabled","9.3.5","iPad 2","DLXG3810DKPH","2%","-","-","DLXG3810DKPH","","-","Yes","Yes","0"
"2019-12-08T22:52:26.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXG3901DFJ1","7%","voda AU","012803000558935","DLXG3901DFJ1","","-","Yes","Yes","2"
"2021-08-01T00:36:48.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXG3C8BDFJ1","1%","-","012801001982872","DLXG3C8BDFJ1","recently-added","-","Yes","Yes","3"
"2020-02-20T19:22:39.000Z","Disabled","9.3.5","iPad 2","DLXG3ZDSDKPH","1%","-","-","DLXG3ZDSDKPH","","-","Yes","Yes","2"
"2021-08-07T11:41:28.000Z","Disabled","9.3.5","iPad 2","DLXG57LKDFHW","1%","-","-","DLXG57LKDFHW","","-","Yes","Yes","0"
"2020-05-14T05:01:24.000Z","Disabled","9.3.5","iPad 2","DLXG57Q0DFHW","50%","-","-","DLXG57Q0DFHW","","-","Yes","Yes","2"
"2021-07-29T05:06:42.000Z","Disabled","9.3.5","iPad 2","DLXG57R2DFHW","100%","-","-","DLXG57R2DFHW","recently-added","-","Yes","Yes","1"
"2021-06-11T05:02:30.000Z","Disabled","9.3.5","iPad 2","DLXG57X3DFHW","56%","-","-","DLXG57X3DFHW","","-","Yes","Yes","0"
"2020-05-14T04:45:26.000Z","Disabled","9.3.5","iPad 2","DLXG57Z7DFHW","54%","-","-","DLXG57Z7DFHW","","-","Yes","Yes","2"
"2021-08-01T05:06:18.000Z","Disabled","9.3.5","iPad 2","DLXG58ARDFHW","1%","-","-","DLXG58ARDFHW","","-","Yes","Yes","2"
"2021-08-01T04:20:39.000Z","Disabled","9.3.5","iPad 2","DLXG593RDFHW","56%","-","-","DLXG593RDFHW","","-","Yes","Yes","2"
"2020-03-13T08:22:16.000Z","Disabled","9.3.5","iPad 2","DLXG59K0DFHW","0%","-","-","DLXG59K0DFHW","","-","Yes","Yes","2"
"2021-08-01T01:45:33.000Z","Disabled","9.3.5","iPad 2","DLXG59KPDFHW","40%","-","-","DLXG59KPDFHW","","-","Yes","Yes","2"
"2021-07-13T22:37:11.000Z","Disabled","9.3.5","iPad 2","DLXG5AXQDFHW","2%","-","-","DLXG5AXQDFHW","","-","Yes","Yes","0"
"2020-05-14T07:02:35.000Z","Disabled","9.3.5","iPad 2","DLXG5BC3DFHW","100%","-","-","DLXG5BC3DFHW","","-","Yes","Yes","2"
"2021-05-23T06:39:08.000Z","Disabled","9.3.5","iPad 2","DLXG5BEWDFHW","100%","-","-","DLXG5BEWDFHW","","-","Yes","Yes","0"
"2020-05-14T07:09:56.000Z","Disabled","9.3.5","iPad 2","DLXG5BK4DFHW","20%","-","-","DLXG5BK4DFHW","","-","Yes","Yes","2"
"2020-03-16T04:26:35.000Z","Disabled","9.3.5","iPad 2","DLXG5BLPDFHW","18%","-","-","DLXG5BLPDFHW","","-","Yes","Yes","3"
"2021-07-11T23:33:50.000Z","Disabled","9.3.5","iPad 2","DLXG5BMSDFHW","7%","-","-","DLXG5BMSDFHW","","-","Yes","Yes","0"
"2021-08-01T07:19:34.000Z","Disabled","9.3.5","iPad 2","DLXG5BN7DFHW","100%","-","-","DLXG5BN7DFHW","recently-added","-","Yes","Yes","0"
"2020-05-14T06:49:47.000Z","Disabled","9.3.5","iPad 2","DLXG5BP5DFHW","97%","-","-","DLXG5BP5DFHW","","-","Yes","Yes","2"
"2021-08-01T04:50:59.000Z","Disabled","9.3.5","iPad 2","DLXG5BVDDFHW","3%","-","-","DLXG5BVDDFHW","recently-added","-","Yes","Yes","3"
"2020-05-14T04:51:04.000Z","Disabled","9.3.5","iPad 2","DLXG5BVWDFHW","41%","-","-","DLXG5BVWDFHW","","-","Yes","Yes","2"
"2020-05-14T04:51:04.000Z","Disabled","9.3.5","iPad 2","DLXG5C7PDFHW","1%","-","-","DLXG5C7PDFHW","","-","Yes","Yes","2"
"2021-06-16T01:37:45.000Z","Disabled","9.3.5","iPad 2","DLXG5C8MDFHW","99%","-","-","DLXG5C8MDFHW","","-","Yes","Yes","0"
"2021-07-29T05:20:22.000Z","Disabled","9.3.5","iPad 2","DLXG5C8WDFHW","100%","-","-","DLXG5C8WDFHW","recently-added","-","Yes","Yes","0"
"2021-08-01T07:40:21.000Z","Disabled","9.3.5","iPad 2","DLXG5C95DFHW","100%","-","-","DLXG5C95DFHW","recently-added","-","Yes","Yes","0"
"2021-08-01T04:41:08.000Z","Disabled","9.3.5","iPad 2","DLXG5C9EDFHW","100%","-","-","DLXG5C9EDFHW","","-","Yes","Yes","0"
"2020-05-14T05:27:05.000Z","Disabled","9.3.5","iPad 2","DLXG5C9FDFHW","7%","-","-","DLXG5C9FDFHW","","-","Yes","Yes","2"
"2021-07-12T18:02:58.000Z","Disabled","9.3.5","iPad 2","DLXG5C9JDFHW","1%","-","-","DLXG5C9JDFHW","","-","Yes","Yes","0"
"2021-07-09T20:18:55.000Z","Disabled","9.3.5","iPad 2","DLXG5CJQDFHW","3%","-","-","DLXG5CJQDFHW","","-","Yes","Yes","0"
"2021-06-11T05:11:37.000Z","Disabled","9.3.5","iPad 2","DLXG5CLTDFHW","100%","-","-","DLXG5CLTDFHW","","-","Yes","Yes","0"
"2021-07-29T05:13:50.000Z","Disabled","9.3.5","iPad 2","DLXG5D6RDFHW","85%","-","-","DLXG5D6RDFHW","recently-added","-","Yes","Yes","0"
"2021-07-20T03:43:03.000Z","Disabled","9.3.5","iPad 2","DLXG5DN8DFHW","2%","-","-","DLXG5DN8DFHW","","-","Yes","Yes","0"
"2021-08-01T06:42:59.000Z","Disabled","9.3.5","iPad 2","DLXG5ERQDFHW","44%","-","-","DLXG5ERQDFHW","recently-added","-","Yes","Yes","1"
"2021-06-29T10:10:24.000Z","Disabled","9.3.5","iPad 2","DLXG5ETLDFHW","5%","-","-","DLXG5ETLDFHW","","-","Yes","Yes","0"
"2021-08-01T07:38:51.000Z","Disabled","9.3.5","iPad 2","DLXG5EWSDFHW","100%","-","-","DLXG5EWSDFHW","recently-added","-","Yes","Yes","1"
"2020-05-14T06:53:06.000Z","Disabled","9.3.5","iPad 2","DLXG5F0ADFHW","98%","-","-","DLXG5F0ADFHW","","-","Yes","Yes","2"
"2020-05-14T07:25:41.000Z","Disabled","9.3.5","iPad 2","DLXG5FLFDFHW","5%","-","-","DLXG5FLFDFHW","","-","Yes","Yes","2"
"2021-08-01T07:31:42.000Z","Disabled","9.3.5","iPad 2","DLXG5FN9DFHW","100%","-","-","DLXG5FN9DFHW","recently-added","-","Yes","Yes","0"
"2021-06-18T16:28:08.000Z","Disabled","9.3.5","iPad 2","DLXG5FNUDFHW","93%","-","-","DLXG5FNUDFHW","","-","Yes","Yes","0"
"2021-07-10T06:09:49.000Z","Disabled","9.3.5","iPad 2","DLXG5FPDDFHW","0%","-","-","DLXG5FPDDFHW","","-","Yes","Yes","0"
"2021-08-01T07:31:42.000Z","Disabled","9.3.5","iPad 2","DLXG5FPEDFHW","100%","-","-","DLXG5FPEDFHW","","-","Yes","Yes","0"
"2021-08-01T01:21:33.000Z","Disabled","9.3.5","iPad 2","DLXG5FR8DFHW","12%","-","-","DLXG5FR8DFHW","","-","Yes","Yes","2"
"2020-05-14T05:26:27.000Z","Disabled","9.3.5","iPad 2","DLXG5FSQDFHW","1%","-","-","DLXG5FSQDFHW","","-","Yes","Yes","2"
"2021-07-17T18:56:48.000Z","Disabled","9.3.5","iPad 2","DLXG5FT1DFHW","7%","-","-","DLXG5FT1DFHW","","-","Yes","Yes","0"
"2021-06-11T05:14:52.000Z","Disabled","9.3.5","iPad 2","DLXG5FVQDFHW","97%","-","-","DLXG5FVQDFHW","","-","Yes","Yes","0"
"2021-06-29T23:35:46.000Z","Disabled","9.3.5","iPad 2","DLXG5FW0DFHW","100%","-","-","DLXG5FW0DFHW","","-","Yes","Yes","0"
"2021-07-27T17:36:18.000Z","Disabled","9.3.5","iPad 2","DLXG5FXUDFHW","2%","-","-","DLXG5FXUDFHW","","-","Yes","Yes","0"
"2021-06-07T06:01:18.000Z","Disabled","9.3.5","iPad 2","DLXG5G00DFHW","50%","-","-","DLXG5G00DFHW","CaptiveBrowser recently-added","-","Yes","Yes","0"
"2021-08-01T06:47:05.000Z","Disabled","9.3.5","iPad 2","DLXG5G0YDFHW","1%","-","-","DLXG5G0YDFHW","","-","Yes","Yes","0"
"2021-08-01T07:45:38.000Z","Disabled","9.3.5","iPad 2","DLXG5G66DFHW","100%","-","-","DLXG5G66DFHW","recently-added","-","Yes","Yes","0"
"2021-07-30T22:58:23.000Z","Disabled","9.3.5","iPad 2","DLXG5G71DFHW","100%","-","-","DLXG5G71DFHW","recently-added","-","Yes","Yes","0"
"2021-06-02T09:29:29.000Z","Disabled","9.3.5","iPad 2","DLXG5GBKDFHW","100%","-","-","DLXG5GBKDFHW","","-","Yes","Yes","0"
"2020-05-14T07:10:24.000Z","Disabled","9.3.5","iPad 2","DLXG5GBVDFHW","98%","-","-","DLXG5GBVDFHW","","-","Yes","Yes","2"
"2020-05-14T04:50:32.000Z","Disabled","9.3.5","iPad 2","DLXG5QFGDFHW","43%","-","-","DLXG5QFGDFHW","","-","Yes","Yes","2"
"2020-05-14T05:29:13.000Z","Disabled","9.3.5","iPad 2","DLXG5QHKDFHW","25%","-","-","DLXG5QHKDFHW","","-","Yes","Yes","3"
"2021-06-13T07:11:28.000Z","Disabled","9.3.5","iPad 2","DLXG5QJBDFHW","100%","-","-","DLXG5QJBDFHW","","-","Yes","Yes","0"
"2021-07-27T07:42:56.000Z","Disabled","9.3.5","iPad 2","DLXG5QJHDFHW","1%","-","-","DLXG5QJHDFHW","","-","Yes","Yes","0"
"2021-08-01T07:41:36.000Z","Disabled","9.3.5","iPad 2","DLXG5QLCDFHW","100%","-","-","DLXG5QLCDFHW","recently-added","-","Yes","Yes","1"
"2020-05-14T07:15:23.000Z","Disabled","9.3.5","iPad 2","DLXG5QNPDFHW","15%","-","-","DLXG5QNPDFHW","","-","Yes","Yes","2"
"2021-07-31T00:50:31.000Z","Disabled","9.3.5","iPad 2","DLXG5QQSDFHW","100%","-","-","DLXG5QQSDFHW","recently-added","-","Yes","Yes","0"
"2021-07-12T14:23:59.000Z","Disabled","9.3.5","iPad 2","DLXG5QSJDFHW","2%","-","-","DLXG5QSJDFHW","","-","Yes","Yes","0"
"2021-08-01T07:35:50.000Z","Disabled","9.3.5","iPad 2","DLXG5QTNDFHW","100%","-","-","DLXG5QTNDFHW","recently-added","-","Yes","Yes","1"
"2020-05-14T05:30:07.000Z","Disabled","9.3.5","iPad 2","DLXG5QTRDFHW","2%","-","-","DLXG5QTRDFHW","","-","Yes","Yes","2"
"2021-08-01T01:00:08.000Z","Disabled","9.3.5","iPad 2","DLXG5QU6DFHW","1%","-","-","DLXG5QU6DFHW","recently-added","-","Yes","Yes","2"
"2021-08-01T04:40:30.000Z","Disabled","9.3.5","iPad 2","DLXG5QU7DFHW","1%","-","-","DLXG5QU7DFHW","","-","Yes","Yes","1"
"2020-03-18T00:06:14.000Z","Disabled","9.3.5","iPad 2","DLXG5QVADFHW","43%","-","-","DLXG5QVADFHW","","-","Yes","Yes","3"
"2021-07-29T05:08:41.000Z","Disabled","9.3.5","iPad 2","DLXG5QY9DFHW","89%","-","-","DLXG5QY9DFHW","recently-added","-","Yes","Yes","0"
"2021-08-01T06:42:03.000Z","Disabled","9.3.5","iPad 2","DLXG5R49DFHW","1%","-","-","DLXG5R49DFHW","","-","Yes","Yes","2"
"2021-06-16T01:29:48.000Z","Disabled","9.3.5","iPad 2","DLXG5R5WDFHW","94%","-","-","DLXG5R5WDFHW","","-","Yes","Yes","0"
"2021-08-01T01:38:18.000Z","Disabled","9.3.5","iPad 2","DLXG5R69DFHW","100%","-","-","DLXG5R69DFHW","recently-added","-","Yes","Yes","1"
"2019-07-22T03:30:43.000Z","Disabled","9.3.5","iPad 2","DLXG5R7YDFHW","15%","-","-","DLXG5R7YDFHW","","-","Yes","Yes","3"
"2021-05-31T00:04:14.000Z","Disabled","9.3.5","iPad 2","DLXG5R8ADFHW","50%","-","-","DLXG5R8ADFHW","","-","Yes","Yes","1"
"2019-12-23T00:19:53.000Z","Disabled","9.3.5","iPad 2","DLXG5R93DFHW","38%","-","-","DLXG5R93DFHW","","-","Yes","Yes","3"
"2021-06-30T13:13:16.000Z","Disabled","9.3.5","iPad 2","DLXG5R9DDFHW","10%","-","-","DLXG5R9DDFHW","","-","Yes","Yes","0"
"2021-06-22T05:36:57.000Z","Disabled","9.3.5","iPad 2","DLXG5R9HDFHW","99%","-","-","DLXG5R9HDFHW","","-","Yes","Yes","2"
"2020-05-14T07:00:11.000Z","Disabled","9.3.5","iPad 2","DLXG5RA4DFHW","7%","-","-","DLXG5RA4DFHW","","-","Yes","Yes","2"
"2021-07-12T00:12:00.000Z","Disabled","9.3.5","iPad 2","DLXG5RA7DFHW","0%","-","-","DLXG5RA7DFHW","","-","Yes","Yes","0"
"2021-08-01T05:02:12.000Z","Disabled","9.3.5","iPad 2","DLXG5RADDFHW","1%","-","-","DLXG5RADDFHW","","-","Yes","Yes","1"
"2020-05-14T06:51:34.000Z","Disabled","9.3.5","iPad 2","DLXG5RC7DFHW","21%","-","-","DLXG5RC7DFHW","","-","Yes","Yes","2"
"2020-05-14T05:34:39.000Z","Disabled","9.3.5","iPad 2","DLXG5RDHDFHW","23%","-","-","DLXG5RDHDFHW","","-","Yes","Yes","3"
"2021-04-08T03:49:18.000Z","Disabled","9.3.5","iPad 2","DLXG5RE7DFHW","55%","-","-","DLXG5RE7DFHW","","-","Yes","Yes","3"
"2020-05-14T07:07:19.000Z","Disabled","9.3.5","iPad 2","DLXG5READFHW","98%","-","-","DLXG5READFHW","","-","Yes","Yes","2"
"2020-05-14T06:58:53.000Z","Disabled","9.3.5","iPad 2","DLXG5RF7DFHW","98%","-","-","DLXG5RF7DFHW","","-","Yes","Yes","2"
"2020-05-14T07:13:58.000Z","Disabled","9.3.5","iPad 2","DLXG5RHMDFHW","7%","-","-","DLXG5RHMDFHW","","-","Yes","Yes","2"
"2021-05-30T23:47:36.000Z","Disabled","9.3.5","iPad 2","DLXG5SH7DFHW","93%","-","-","DLXG5SH7DFHW","","-","Yes","Yes","1"
"2021-07-15T22:33:01.000Z","Disabled","9.3.5","iPad 2","DLXG5UX1DFHW","1%","-","-","DLXG5UX1DFHW","","-","Yes","Yes","0"
"2021-07-16T16:47:13.000Z","Disabled","9.3.5","iPad 2","DLXG5UXEDFHW","1%","-","-","DLXG5UXEDFHW","","-","Yes","Yes","0"
"2020-05-14T04:57:14.000Z","Disabled","9.3.5","iPad 2","DLXG5UXKDFHW","10%","-","-","DLXG5UXKDFHW","","-","Yes","Yes","2"
"2020-05-14T05:22:14.000Z","Disabled","9.3.5","iPad 2","DLXG5V7QDFHW","73%","-","-","DLXG5V7QDFHW","","-","Yes","Yes","2"
"2021-08-04T21:56:31.000Z","Disabled","9.3.5","iPad 2","DLXGF20EDFHY","1%","-","-","DLXGF20EDFHY","","-","Yes","Yes","0"
"2021-07-05T04:46:10.000Z","Disabled","9.3.5","iPad 2","DLXGFAYVDFHY","43%","-","-","DLXGFAYVDFHY","","-","Yes","Yes","0"
"2021-05-30T23:58:22.000Z","Disabled","9.3.5","iPad 2","DLXGFBLKDFHY","69%","-","-","DLXGFBLKDFHY","","-","Yes","Yes","0"
"2021-07-27T11:55:20.000Z","Disabled","9.3.5","iPad 2","DLXGFCCWDFHY","1%","-","-","DLXGFCCWDFHY","","-","Yes","Yes","0"
"2021-05-30T23:59:04.000Z","Disabled","9.3.5","iPad 2","DLXGFCRVDFHY","66%","-","-","DLXGFCRVDFHY","","-","Yes","Yes","0"
"2021-07-01T07:58:11.000Z","Disabled","9.3.5","iPad 2","DLXGFDE3DFHY","0%","-","-","DLXGFDE3DFHY","","-","Yes","Yes","0"
"2021-06-20T05:32:47.000Z","Disabled","9.3.5","iPad 2","DLXGFDF0DFHY","37%","-","-","DLXGFDF0DFHY","","-","Yes","Yes","0"
"2021-08-01T07:19:10.000Z","Disabled","9.3.5","iPad 2","DLXGFDGZDFHY","100%","-","-","DLXGFDGZDFHY","","-","Yes","Yes","0"
"2021-07-11T03:38:25.000Z","Disabled","9.3.5","iPad 2","DLXGFDH8DFHY","1%","-","-","DLXGFDH8DFHY","","-","Yes","Yes","0"
"2021-07-11T07:26:21.000Z","Disabled","9.3.5","iPad 2","DLXGFDK0DFHY","1%","-","-","DLXGFDK0DFHY","","-","Yes","Yes","0"
"2021-08-01T07:44:28.000Z","Disabled","9.3.5","iPad 2","DLXGFDTZDFHY","100%","-","-","DLXGFDTZDFHY","","-","Yes","Yes","0"
"2021-07-12T00:29:49.000Z","Disabled","9.3.5","iPad 2","DLXGFDXEDFHY","0%","-","-","DLXGFDXEDFHY","","-","Yes","Yes","0"
"2021-06-20T05:24:12.000Z","Disabled","9.3.5","iPad 2","DLXGFEYHDFHY","34%","-","-","DLXGFEYHDFHY","","-","Yes","Yes","0"
"2021-08-01T07:17:21.000Z","Disabled","9.3.5","iPad 2","DLXGFEZMDFHY","100%","-","-","DLXGFEZMDFHY","","-","Yes","Yes","0"
"2021-07-28T13:11:54.000Z","Disabled","9.3.5","iPad 2","DLXGFF5TDFHY","2%","-","-","DLXGFF5TDFHY","","-","Yes","Yes","1"
"2021-06-20T05:20:20.000Z","Disabled","9.3.5","iPad 2","DLXGFFB3DFHY","37%","-","-","DLXGFFB3DFHY","","-","Yes","Yes","0"
"2021-06-20T05:30:01.000Z","Disabled","9.3.5","iPad 2","DLXGFFD6DFHY","28%","-","-","DLXGFFD6DFHY","","-","Yes","Yes","1"
"2021-06-24T05:28:15.000Z","Disabled","9.3.5","iPad 2","DLXGFFEZDFHY","2%","-","-","DLXGFFEZDFHY","","-","Yes","Yes","1"
"2021-08-01T07:41:00.000Z","Disabled","9.3.5","iPad 2","DLXGFFK8DFHY","100%","-","-","DLXGFFK8DFHY","","-","Yes","Yes","0"
"2021-06-29T23:36:03.000Z","Disabled","9.3.5","iPad 2","DLXGJ3VQDKPH","100%","-","-","DLXGJ3VQDKPH","","-","Yes","Yes","0"
"2021-05-23T06:44:49.000Z","Disabled","9.3.5","iPad 2","DLXGJ46RDKPH","100%","-","-","DLXGJ46RDKPH","","-","Yes","Yes","0"
"2021-02-10T03:09:51.000Z","Disabled","9.3.5","iPad 2","DLXGJ4K6DKPH","99%","-","-","DLXGJ4K6DKPH","","-","Yes","Yes","2"
"2021-05-23T06:09:15.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXGJ6B6DKNV","92%","OPTUS","012925007072410","DLXGJ6B6DKNV","","8961025315527270225","Yes","Yes","0"
"2021-08-01T07:22:07.000Z","Disabled","9.3.5","iPad 2 (AT&T)","DLXGJ6BVDKNV","100%","OPTUS","012928003586862","DLXGJ6BVDKNV","recently-added","8961025215527390918","Yes","Yes","0"
"2021-05-30T23:55:30.000Z","Disabled","9.3.5","iPad 2","DLXGJ8F8DKPH","88%","-","-","DLXGJ8F8DKPH","","-","Yes","Yes","0"
"2021-07-29T05:20:28.000Z","Disabled","9.3.5","iPad 2","DLXGJCA8DKPH","5%","-","-","DLXGJCA8DKPH","","-","Yes","Yes","0"
"2021-06-11T05:14:52.000Z","Disabled","9.3.5","iPad 2","DLXGMNG1DKPH","75%","-","-","DLXGMNG1DKPH","","-","Yes","Yes","0"
"2021-06-19T04:47:34.000Z","Disabled","9.3.5","iPad 2","DLXGPK1TDFHY","0%","-","-","DLXGPK1TDFHY","","-","Yes","Yes","0"
"2021-08-01T07:31:42.000Z","Disabled","9.3.5","iPad 2","DLXGT6GJDFHY","100%","-","-","DLXGT6GJDFHY","","-","Yes","Yes","0"
"2021-07-10T14:17:41.000Z","Disabled","9.3.5","iPad 2","DLXGT7YXDFHY","1%","-","-","DLXGT7YXDFHY","","-","Yes","Yes","0"
"2021-05-27T06:14:06.000Z","Disabled","9.3.5","iPad 2","DLXGT83SDFHY","100%","-","-","DLXGT83SDFHY","","-","Yes","Yes","1"
"2021-05-26T03:31:29.000Z","Disabled","9.3.5","iPad 2","DLXGT9VEDFHY","10%","-","-","DLXGT9VEDFHY","","-","Yes","Yes","0"
"2021-07-01T08:03:46.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DLXH7648DVGK","9%","-","013116002936598","DLXH7648DVGK","","-","Yes","Yes","0"
"2021-07-08T22:35:47.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DLXHF4GCDVGG","100%","OPTUS","013213000846026","DLXHF4GCDVGG","","8961025215527207484","Yes","Yes","0"
"2021-05-21T22:52:25.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DLXHFACXDVGG","100%","-","013215007221863","DLXHFACXDVGG","","-","Yes","Yes","3"
"2021-05-19T10:50:56.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DLXHFJVBDVGG","2%","OPTUS","013214002632505","DLXHFJVBDVGG","","8961025715442971916","Yes","Yes","0"
"2021-07-20T03:41:01.000Z","Disabled","9.3.6","iPad (3rd Gen.)","DLXHFL5WDVGG","7%","-","013213005961374","DLXHFL5WDVGG","","-","Yes","Yes","0"
